"Time","Angelo South Meadow Air Temp Avg degC","Angelo South Meadow Relative Humidity Avg %","Blue Oak Ranch Air Temp Avg degC","Blue Oak Ranch Relative Humidity Avg %","Bodega Air Temp Avg degC","Bodega Relative Humidity Avg %","Hastings Air Temp Avg degC","Hastings Relative Humidity Avg %"
"2022-03-01 06:50:00",2.923,92,8.37,54.92,7.673,99.9,4.288,72.24
"2022-03-01 07:00:00",2.911,92.2,8.54,54.36,7.647,99.9,4.275,73.3
"2022-03-01 07:10:00",2.916,92.2,8.52,54.85,7.823,99.9,4.564,71.87
"2022-03-01 07:20:00",2.927,92.3,9.38,50.9,8.09,99.9,4.759,71.91
"2022-03-01 07:30:00",3.093,91.9,10.53,50.28,8.2,99.9,4.754,71.65
"2022-03-01 07:40:00",3.309,91,10.61,52.92,8.1,99.9,5.277,70.65
"2022-03-01 07:50:00",3.598,90.1,11.15,51.69,7.666,99.9,5.709,69.7
"2022-03-01 08:00:00",3.876,88.9,13.55,45.95,7.672,99.9,7.182,62.84
"2022-03-01 08:10:00",4.038,88.4,14.54,48.26,7.739,99.9,8.75,60.12
"2022-03-01 08:20:00",4.274,87.7,15.55,46.13,7.981,99.9,9.1,58.09
"2022-03-01 08:30:00",4.499,87.5,15.93,46.02,8.17,99.9,9.96,53.82
"2022-03-01 08:40:00",4.842,86.2,17.8,36.99,8.13,99.9,12.32,44.42
"2022-03-01 08:50:00",4.956,85.5,18.55,32.2,8.35,99.9,12.31,48.72
"2022-03-01 09:00:00",5.412,85.4,19.51,29.78,8.51,99.9,12.93,45.88
"2022-03-01 09:10:00",6.062,84,19.15,25.98,8.52,99.9,14.02,41.72
"2022-03-01 09:20:00",6.788,82.6,18.48,26.69,8.81,99.9,15.12,37.93
"2022-03-01 09:30:00",8.02,80.1,19.06,26.72,9.01,99.9,16.08,35.77
"2022-03-01 09:40:00",9.4,75.87,20.23,27.45,8.71,99.9,17.41,33.69
"2022-03-01 09:50:00",10.39,70.72,20.96,26.96,8.71,99.9,18.97,27.71
"2022-03-01 10:00:00",10.99,72.35,21.52,25.65,9.15,99.9,19.82,26.67
"2022-03-01 10:10:00",11.58,68.68,21.97,25.83,9.12,100,20.31,26.37
"2022-03-01 10:20:00",12.31,67.18,22.29,26.22,9.21,100,20.81,26.41
"2022-03-01 10:30:00",13.48,64.17,21.26,31.87,9.58,100,20.65,28.12
"2022-03-01 10:40:00",14.11,59.82,19.36,38.57,10.06,100,20.77,25.47
"2022-03-01 10:50:00",14.42,59.63,18.66,40.64,9.87,100,20.37,26.65
"2022-03-01 11:00:00",14.41,54.42,18.73,41.1,10.14,100,20.16,27.21
"2022-03-01 11:10:00",14.83,52.94,18.37,45.08,11.11,100,20.13,27.25
"2022-03-01 11:20:00",15.61,50.84,17.46,46,11.09,100,20.26,26.72
"2022-03-01 11:30:00",16.48,46.28,17,47.74,11.02,100,20.68,26.32
"2022-03-01 11:40:00",16.61,47.47,17.55,46.97,11.34,100,21.21,27.06
"2022-03-01 11:50:00",16.98,44.81,17.5,47.18,11.72,99.7,21.73,26.35
"2022-03-01 12:00:00",17.01,47.58,17.7,46.71,12.22,99.1,21.98,25.29
"2022-03-01 12:10:00",17.21,46.5,18.9,43.11,12.65,98.4,22.23,24.26
"2022-03-01 12:20:00",16.8,50.88,19.39,41.84,12.86,97.6,22.5,24.28
"2022-03-01 12:30:00",17.08,51.19,17.99,46.5,12.5,96.2,23.64,23.05
"2022-03-01 12:40:00",17.34,50.86,18.1,44.8,12.17,95.6,23.6,22.2
"2022-03-01 12:50:00",17.52,48.38,18.93,43.34,12.45,94.6,23.39,22.12
"2022-03-01 13:00:00",18.17,48.04,19.31,43.52,13.43,91.7,23.66,22.38
"2022-03-01 13:10:00",17.81,47.81,19.1,44.13,13.2,88,23.93,21.98
"2022-03-01 13:20:00",17.74,46.22,18.23,45.14,12.64,87.2,23.64,21.62
"2022-03-01 13:30:00",17.53,47.88,17.84,46.31,12.07,87.5,23.73,21.49
"2022-03-01 13:40:00",17.42,48.66,19.33,44.27,11.54,89.7,23.89,21.78
"2022-03-01 13:50:00",17.42,49.49,19.79,43.17,11.57,90.4,24.41,21.25
"2022-03-01 14:00:00",17.81,49.59,19.28,43.47,11.75,91.5,24.13,21.49
"2022-03-01 14:10:00",17.82,48.45,19.03,42.97,11.42,91.8,23.51,23.76
"2022-03-01 14:20:00",18.01,52.07,19.69,41.86,11.56,92.8,22.49,28.79
"2022-03-01 14:30:00",17.74,52.02,20.26,40.55,11.58,93.1,22.52,31.84
"2022-03-01 14:40:00",17.59,53.41,20.39,40.01,11.68,93.2,22.96,29.95
"2022-03-01 14:50:00",17.66,55.95,20.47,37.61,11.71,94.1,23.15,30.39
"2022-03-01 15:00:00",17.28,58.36,20.6,35.82,11.93,93.6,22.55,30.38
"2022-03-01 15:10:00",16.96,58.05,20.35,34.61,12.16,93.4,22.24,30.07
"2022-03-01 15:20:00",16.66,59.12,20.36,34.27,12.23,92.8,22.05,30.09
"2022-03-01 15:30:00",16.67,58.6,20.29,35.81,11.9,92.7,22.24,29.15
"2022-03-01 15:40:00",16.62,58.67,20.21,36.9,11.75,92.9,21.35,28.89
"2022-03-01 15:50:00",16.59,59.59,19.67,40.11,11.5,93.8,21.36,27.14
"2022-03-01 16:00:00",16.54,59.04,19.48,41.89,11.48,94.4,21.27,26.51
"2022-03-01 16:10:00",16.16,59.22,19.6,41.72,10.91,94.8,21.41,26.32
"2022-03-01 16:20:00",16.16,59.05,19.2,42.58,10.73,95.5,21.48,26.48
"2022-03-01 16:30:00",16.11,58.86,18.99,41.6,10.57,96.2,21.88,26.78
"2022-03-01 16:40:00",15.67,61.81,18.62,39.98,10.45,96.5,21.98,26.13
"2022-03-01 16:50:00",14.86,66.83,17.96,39.65,10.41,96.8,21.12,27.16
"2022-03-01 17:00:00",14.25,69.82,17.86,37.53,10.27,96.9,21.03,26.64
"2022-03-01 17:10:00",13.95,71.08,17.66,38.65,10.06,97.2,20.93,27.12
"2022-03-01 17:20:00",13.68,72.34,17.26,38.13,10.06,97.6,20.14,26.26
"2022-03-01 17:30:00",13.49,72.36,16.61,41.65,10.01,97.8,19.09,28.43
"2022-03-01 17:40:00",12.88,75.64,15.82,44.41,10.06,98.1,18.07,30.54
"2022-03-01 17:50:00",12.2,78.46,14.79,47.91,10.08,98.4,16.95,33.68
"2022-03-01 18:00:00",11.79,79.81,13.85,51.02,10.08,98.6,16.15,36.75
"2022-03-01 18:10:00",11.48,80.8,13.03,54.53,10.1,98.8,15.34,41.09
"2022-03-01 18:20:00",11.1,82,12.28,56.39,10.13,99,14.36,44.5
"2022-03-01 18:30:00",10.85,83.5,11.92,56.83,10.21,99.1,13.74,45.97
"2022-03-01 18:40:00",10.75,83.3,11.49,59.51,10.23,99.3,13.01,48.63
"2022-03-01 18:50:00",10.45,84,11,61.53,10.25,99.4,12.53,47.98
"2022-03-01 19:00:00",10.19,85.1,10.57,62.94,10.28,99.5,12.35,48.99
"2022-03-01 19:10:00",9.8,86.2,10.2,64.33,10.24,99.5,11.81,50.93
"2022-03-01 19:20:00",9.58,87.5,10.26,63.37,10.23,99.7,11.45,52.95
"2022-03-01 19:30:00",9.38,87.1,10.19,63.96,10.23,99.7,10.95,54.82
"2022-03-01 19:40:00",9.12,88.7,9.55,66.66,10.22,99.8,10.57,54.57
"2022-03-01 19:50:00",8.84,89.6,9.46,66.87,10.22,99.9,10.17,54.05
"2022-03-01 20:00:00",8.66,90,9.29,67.36,10.18,100,10.13,54.15
"2022-03-01 20:10:00",8.51,90.1,9.34,65.7,10.1,100,10.02,54.53
"2022-03-01 20:20:00",8.27,90.3,9.06,67.43,10.01,100,9.79,54.93
"2022-03-01 20:30:00",8.13,91.1,9.09,68.73,10,100,9.93,54.81
"2022-03-01 20:40:00",7.977,91,9.24,68.74,10.16,100,9.36,56.32
"2022-03-01 20:50:00",7.717,91,9.17,68.22,10.22,100,8.97,59.11
"2022-03-01 21:00:00",7.651,91,9.1,67.54,10.2,100,9.02,58.62
"2022-03-01 21:10:00",7.534,91.1,8.8,68.11,10.2,100,8.78,57.61
"2022-03-01 21:20:00",7.466,91.5,8.42,69.83,10.22,100,8.5,59.48
"2022-03-01 21:30:00",7.465,91.5,8.52,68.22,10.38,100,8.34,61.01
"2022-03-01 21:40:00",7.421,91.5,9.01,65.54,10.46,100,8.16,61.4
"2022-03-01 21:50:00",7.29,91.6,8.94,65.8,10.66,100,7.984,60.91
"2022-03-01 22:00:00",7.133,91.3,8.37,67.12,10.57,100,7.711,63.55
"2022-03-01 22:10:00",7.024,91.6,7.804,68.75,10.45,100,7.667,63.87
"2022-03-01 22:20:00",6.913,92,8.13,66.37,10.51,100,7.632,64.7
"2022-03-01 22:30:00",6.767,92,8.39,65.52,10.5,100,7.502,66.21
"2022-03-01 22:40:00",6.735,91.8,8.49,64.74,10.48,100,7.452,63.45
"2022-03-01 22:50:00",6.473,91.4,8.34,64.07,10.53,100,7.525,64.4
"2022-03-01 23:00:00",6.32,91.8,8.3,64.37,10.34,100,7.731,64.83
"2022-03-01 23:10:00",6.236,92.3,8.25,65.82,10.17,100,7.534,67.07
"2022-03-01 23:20:00",6.3,92.5,8.33,64.42,10.1,100,7.464,66.39
"2022-03-01 23:30:00",6.427,92.3,7.847,65.92,10.08,100,7.416,68.03
"2022-03-01 23:40:00",6.567,91.9,8.14,64.44,10.07,100,7.561,68.37
"2022-03-01 23:50:00",6.631,90.9,8.09,66.3,10.02,100,7.634,68.62
"2022-03-02 00:00:00",6.646,90.1,8.36,63.1,9.94,100,7.626,68.25
"2022-03-02 00:10:00",6.685,90,8.03,64.95,9.86,99.9,7.541,68.57
"2022-03-02 00:20:00",6.818,89.4,8.21,64.37,9.75,99.9,7.549,68.76
"2022-03-02 00:30:00",6.855,89.4,8.58,63.53,9.59,99.9,7.523,68.98
"2022-03-02 00:40:00",6.695,88.7,8.84,61.39,9.46,99.9,7.561,68.82
"2022-03-02 00:50:00",6.648,88.6,8.68,62.18,9.38,99.9,7.446,69.34
"2022-03-02 01:00:00",6.59,88.3,8.53,62.96,9.27,99.9,7.489,69.8
"2022-03-02 01:10:00",6.611,88.7,8.75,61.84,9.22,99.9,7.476,69.38
"2022-03-02 01:20:00",6.6,88.9,8.53,62.57,9.2,99.9,7.488,69.31
"2022-03-02 01:30:00",6.596,88.9,8.82,61.32,8.96,99.9,7.511,69.39
"2022-03-02 01:40:00",6.605,88.5,9.07,60.27,8.56,99.9,7.487,69.57
"2022-03-02 01:50:00",6.613,89,9.26,63.59,8.36,99.9,7.545,69.8
"2022-03-02 02:00:00",6.603,88.5,8.57,63.83,8.38,99.9,7.518,70.07
"2022-03-02 02:10:00",6.574,89.1,8.77,64.54,8.4,99.9,7.464,69.87
"2022-03-02 02:20:00",6.521,89.7,9,64.85,8.53,99.9,7.371,71.04
"2022-03-02 02:30:00",6.494,89.8,9.01,63.5,8.59,99.9,7.342,72.03
"2022-03-02 02:40:00",6.446,89.7,8.77,64.86,8.7,99.9,7.206,71.48
"2022-03-02 02:50:00",6.435,90.8,8.77,65.66,8.58,99.9,7.259,71.35
"2022-03-02 03:00:00",6.445,90.9,8.77,67.19,8.6,99.9,7.387,71.03
"2022-03-02 03:10:00",6.546,91,8.47,68.65,8.67,99.9,7.438,71.64
"2022-03-02 03:20:00",6.482,90.6,8.67,67.48,8.68,99.9,7.304,70.2
"2022-03-02 03:30:00",6.414,91,8.75,66.95,8.7,99.9,7.314,72.9
"2022-03-02 03:40:00",6.303,92,8.25,69.46,8.77,99.9,7.439,71.7
"2022-03-02 03:50:00",6.198,92.9,8.06,69.49,8.81,99.9,7.468,70.33
"2022-03-02 04:00:00",6.167,93.2,8.47,67.54,8.82,99.9,7.434,70.57
"2022-03-02 04:10:00",6.152,92.8,8.6,67.24,8.82,99.9,7.334,70.95
"2022-03-02 04:20:00",6.19,92.6,8.2,68.34,8.81,99.9,7.199,71.33
"2022-03-02 04:30:00",6.185,91.4,8.17,68.34,8.76,99.9,7.099,72.55
"2022-03-02 04:40:00",5.962,90.8,8.01,68.9,8.76,99.9,7.187,73.04
"2022-03-02 04:50:00",5.74,91,8.05,68.15,8.72,99.9,7.303,72.18
"2022-03-02 05:00:00",5.699,91,8.13,67.64,8.68,99.9,7.167,71.95
"2022-03-02 05:10:00",5.684,91,7.961,68.47,8.63,99.9,7.249,71.36
"2022-03-02 05:20:00",5.657,91.1,7.838,65.25,8.61,99.9,7.102,71.89
"2022-03-02 05:30:00",5.773,91.1,8.14,61.19,8.58,99.9,7.12,72.12
"2022-03-02 05:40:00",5.816,90.6,8.39,61.22,8.54,99.9,7.111,71.87
"2022-03-02 05:50:00",5.622,90.8,8.47,61.41,8.5,99.9,6.94,72.44
"2022-03-02 06:00:00",5.571,91.5,8.57,59.2,8.48,99.9,6.93,73.3
"2022-03-02 06:10:00",5.554,91.6,8.59,59.13,8.36,99.9,6.874,72.47
"2022-03-02 06:20:00",5.539,91.6,8.69,57,8.27,99.9,6.819,73.11
"2022-03-02 06:30:00",5.585,91.7,8.44,58.36,8.06,99.9,6.675,72.74
"2022-03-02 06:40:00",5.692,91.4,8.63,60.06,7.885,99.9,6.638,73.24
"2022-03-02 06:50:00",5.818,91.2,8.64,58.97,7.864,99.9,6.636,73.35
"2022-03-02 07:00:00",5.832,90.9,9.14,59.49,7.745,99.9,6.786,72.49
"2022-03-02 07:10:00",5.844,91,9.15,62.12,7.882,99.9,6.917,72.3
"2022-03-02 07:20:00",5.955,91.2,9.44,61.37,8.12,99.9,7.221,69.35
"2022-03-02 07:30:00",5.956,91.7,9.33,61.23,8.17,99.9,7.492,68.91
"2022-03-02 07:40:00",5.929,92.5,11.14,57.54,8.2,99.9,7.923,67.24
"2022-03-02 07:50:00",5.953,92.8,12.27,55.66,8.34,99.9,8.37,64.79
"2022-03-02 08:00:00",6.062,93,14.1,55.47,8.37,99.9,8.93,63.84
"2022-03-02 08:10:00",6.221,92.7,16.66,51.55,8.56,99.9,9.74,61.17
"2022-03-02 08:20:00",6.457,91.2,18.11,43.02,9.04,99.9,10.48,62.45
"2022-03-02 08:30:00",6.815,88.9,18.31,40.81,9.18,99.9,10.97,61.17
"2022-03-02 08:40:00",7.299,86.1,18.86,39.32,8.97,99.9,11.7,55.57
"2022-03-02 08:50:00",7.536,85,18,40.06,8.72,99.9,12.98,50.82
"2022-03-02 09:00:00",7.695,84.9,17.59,41.26,8.75,99.9,14.29,48.25
"2022-03-02 09:10:00",7.938,85.4,17.36,41.9,8.75,99.9,15.5,46.03
"2022-03-02 09:20:00",8.19,84.2,18.07,41.78,9.05,99.9,16.77,41.45
"2022-03-02 09:30:00",8.23,84,18.79,41.37,9.22,99.9,17.55,38.9
"2022-03-02 09:40:00",9.02,81.9,19.07,40.05,9.14,99.9,18.22,35.66
"2022-03-02 09:50:00",10.11,76.94,18.99,39.09,8.98,99.9,18.92,33.9
"2022-03-02 10:00:00",10.94,74.17,18.95,39.69,8.82,99.9,19.66,33.33
"2022-03-02 10:10:00",11.08,74.65,18.49,44.16,8.86,99.9,20.26,28.59
"2022-03-02 10:20:00",11.07,75.75,17.89,49.32,8.96,100,20.62,28.58
"2022-03-02 10:30:00",11.43,75.64,18.42,46.99,9.34,100,20.55,30.81
"2022-03-02 10:40:00",12.39,71.8,18.51,46.75,9.49,100,20.19,29.3
"2022-03-02 10:50:00",13.28,68.52,18.82,45.32,9.7,100,20.02,30.91
"2022-03-02 11:00:00",13.22,70.28,18.38,47.48,10.1,100,20.26,30.15
"2022-03-02 11:10:00",14.21,66.22,18.24,50.78,10.02,100,19.99,30.56
"2022-03-02 11:20:00",14.69,63.12,18.66,46.18,10.23,100,19.99,31.97
"2022-03-02 11:30:00",14.98,62.66,19.14,44.7,10.32,100,20.05,32.74
"2022-03-02 11:40:00",15.61,52.7,18.78,47.07,10.48,100,19.92,32.97
"2022-03-02 11:50:00",15.8,48.65,18.73,44.37,10.59,100,20.2,32.44
"2022-03-02 12:00:00",16.13,48.59,19.23,42.23,10.18,100,20.7,30.99
"2022-03-02 12:10:00",16.71,47.12,19.83,40.99,10.25,100,21.02,30.62
"2022-03-02 12:20:00",16.96,41.79,20.39,33.33,10.43,100,21.31,30.82
"2022-03-02 12:30:00",16.85,43.31,20.21,38.76,10.55,99.9,20.86,30.45
"2022-03-02 12:40:00",16.9,40.58,20.13,41.54,10.18,99.6,21.16,30.03
"2022-03-02 12:50:00",16.88,38.82,19.89,39.28,10.09,99.8,21.35,29.55
"2022-03-02 13:00:00",16.82,36.22,19.97,41.41,10.19,99.9,21.99,27.71
"2022-03-02 13:10:00",17.01,38.77,20.06,40.88,10.51,99.8,21.59,27.26
"2022-03-02 13:20:00",17.28,43.15,20.18,41,10.69,99.3,21.77,27.44
"2022-03-02 13:30:00",16.95,46.41,20.72,38.94,10.8,98.9,21.61,27.91
"2022-03-02 13:40:00",17.03,46.7,20.61,36.04,10.8,98.8,21.42,27.88
"2022-03-02 13:50:00",16.75,50.59,20.03,37.97,10.82,98.6,22.11,26.76
"2022-03-02 14:00:00",16.76,50.49,20.31,37.19,10.58,97.9,21.31,26.29
"2022-03-02 14:10:00",16.87,49.84,20.29,36.28,10.39,98.1,21.61,25.42
"2022-03-02 14:20:00",17.24,46.63,20.28,36.25,10.54,97.8,21.55,25.56
"2022-03-02 14:30:00",17.63,46.2,20.25,35.47,10.35,97.3,21.36,25.45
"2022-03-02 14:40:00",16.73,47.98,20.52,36.17,10.31,97,21.69,25.18
"2022-03-02 14:50:00",16.04,50.09,20.6,36.3,10.24,96.5,21.85,24.78
"2022-03-02 15:00:00",16.02,52.32,20.79,36.73,10.08,96.2,22.38,22.41
"2022-03-02 15:10:00",15.38,53.31,20.41,37.9,10.34,96,22.48,20.63
"2022-03-02 15:20:00",15.11,52.21,20.03,40.36,10.42,95.4,22.73,20.12
"2022-03-02 15:30:00",14.8,55.06,19.77,43.66,10.29,95.2,22.08,20.7
"2022-03-02 15:40:00",14.69,56.8,19.33,43.97,10.14,95.5,22.34,20.66
"2022-03-02 15:50:00",14.25,60.31,19.12,45.96,10.02,95.5,21.19,20.19
"2022-03-02 16:00:00",13.76,60.58,18.78,46.72,9.82,95.8,21.41,19.84
"2022-03-02 16:10:00",13.41,59.07,18.42,46.61,9.62,96.1,21.79,19.57
"2022-03-02 16:20:00",13.25,55.82,18.28,41.72,9.62,96.6,21.23,19.33
"2022-03-02 16:30:00",13.01,54.95,18.25,37.9,9.41,96.8,20.89,19.77
"2022-03-02 16:40:00",12.98,53.7,17.9,36.93,9.51,97.1,20.68,20.76
"2022-03-02 16:50:00",12.79,54.66,17.05,37.18,9.59,97.1,19.75,26.92
"2022-03-02 17:00:00",12.58,57.02,16.56,37.7,9.54,97.3,19.05,31.87
"2022-03-02 17:10:00",12.49,57.71,16.09,39.38,9.43,97.5,18.08,34.28
"2022-03-02 17:20:00",12.33,58.7,15.69,42.7,9.38,97.8,17.29,36.39
"2022-03-02 17:30:00",12.24,59.69,15.17,45.01,9.19,98.1,16.3,37.74
"2022-03-02 17:40:00",11.97,61.59,14.73,46.27,9.01,98.3,15.55,37.16
"2022-03-02 17:50:00",11.78,63.89,14.32,47.48,8.87,98.5,14.99,36.82
"2022-03-02 18:00:00",11.35,66.64,13.8,48.53,8.87,98.8,14.39,38.12
"2022-03-02 18:10:00",10.97,69.24,13.02,51.69,8.85,98.9,13.59,38.4
"2022-03-02 18:20:00",10.58,71.45,11.89,55.84,8.77,99,12.9,38.94
"2022-03-02 18:30:00",10.28,72.68,11.35,57.44,8.38,99,11.97,43.58
"2022-03-02 18:40:00",9.95,74.87,11.03,58.34,8.3,99.2,10.93,46.13
"2022-03-02 18:50:00",9.73,76.17,10.57,60.18,8.26,99.4,10.22,48.78
"2022-03-02 19:00:00",9.56,76.71,10.14,61.91,8.38,99.5,9.87,50.56
"2022-03-02 19:10:00",9.52,77.54,9.86,63,8.49,99.6,9.57,53.8
"2022-03-02 19:20:00",9.38,77.89,9.59,62.89,8.56,99.7,9.23,55.43
"2022-03-02 19:30:00",9.27,78.79,8.89,66.41,8.46,99.7,9.3,53.93
"2022-03-02 19:40:00",9.09,79.98,8.97,66.53,7.964,99.5,8.93,54.88
"2022-03-02 19:50:00",9,80.5,9.05,67.65,7.528,99.5,8.51,55.99
"2022-03-02 20:00:00",8.86,80.5,8.86,68.81,7.352,99.7,8.38,57.17
"2022-03-02 20:10:00",8.74,80.3,8.19,69.17,8.03,99.9,8.22,56.93
"2022-03-02 20:20:00",8.74,80.9,8.29,67.77,8.42,99.9,8.06,55.16
"2022-03-02 20:30:00",8.7,81.7,8,67.96,8.37,99.9,9.38,44.76
"2022-03-02 20:40:00",8.68,81.9,7.909,65.03,8.03,99.9,10.6,40.2
"2022-03-02 20:50:00",8.7,82.2,7.905,65.47,7.641,99.9,10.4,40.95
"2022-03-02 21:00:00",8.62,82,7.632,66.36,7.338,99.9,9.51,47.38
"2022-03-02 21:10:00",8.49,81.7,7.513,66.16,7.569,99.9,8.13,53.16
"2022-03-02 21:20:00",8.4,81.4,7.455,66.65,8.21,99.9,7.745,53.15
"2022-03-02 21:30:00",8.34,81.4,7.22,66.51,8.55,99.9,6.881,58.55
"2022-03-02 21:40:00",8.05,82.4,7.649,63.71,8.61,99.9,6.175,60.09
"2022-03-02 21:50:00",7.731,83.5,7.53,63.4,8.76,99.9,5.868,60.14
"2022-03-02 22:00:00",7.564,84.3,7.536,62.53,8.91,99.9,5.965,59.28
"2022-03-02 22:10:00",7.405,84.6,7.593,62.67,8.96,99.9,5.88,58.88
"2022-03-02 22:20:00",7.29,85.2,7.47,62.39,9.03,99.9,5.554,58.82
"2022-03-02 22:30:00",7.257,85.6,7.046,66,9.09,99.9,5.446,60.02
"2022-03-02 22:40:00",7.208,86.1,6.506,67.54,9.16,99.9,5.627,59.28
"2022-03-02 22:50:00",7.221,86,6.94,64.28,9.22,99.9,5.636,59.77
"2022-03-02 23:00:00",7.259,85.7,7.066,65.7,9.32,99.9,5.61,59.61
"2022-03-02 23:10:00",7.372,85.7,6.711,67,9.5,99.9,5.568,58.3
"2022-03-02 23:20:00",7.324,86.3,6.645,65.83,9.65,99.9,5.414,58.57
"2022-03-02 23:30:00",7.201,86.1,6.814,65.24,9.6,99.9,5.439,59.34
"2022-03-02 23:40:00",7.108,85,6.618,65.88,9.5,99.9,5.314,59.44
"2022-03-02 23:50:00",6.993,85.7,6.233,67.54,9.5,99.9,5.285,60.77
"2022-03-03 00:00:00",6.927,86.1,6.373,66.13,9.48,99.9,5.303,59.73
"2022-03-03 00:10:00",6.911,87,6.513,65.72,9.48,99.9,5.259,59.79
"2022-03-03 00:20:00",6.817,87,6.788,63.73,9.46,99.9,5.295,59.2
"2022-03-03 00:30:00",6.794,87.1,6.406,66.07,9.48,99.9,5.199,59.18
"2022-03-03 00:40:00",6.666,88,6.153,67.01,9.48,99.9,4.889,61.02
"2022-03-03 00:50:00",6.63,88.4,6.103,67.38,9.47,99.9,4.785,61.91
"2022-03-03 01:00:00",6.609,88.6,5.773,68.28,9.46,99.9,4.733,62.44
"2022-03-03 01:10:00",6.64,88.6,5.616,68.88,9.3,99.9,4.663,62.39
"2022-03-03 01:20:00",6.653,88.9,5.444,69.05,9.29,99.9,4.436,63.24
"2022-03-03 01:30:00",6.675,88.8,5.393,69.87,9.35,99.9,4.432,65.06
"2022-03-03 01:40:00",6.61,89.2,4.99,74.09,9.38,99.9,4.385,64.43
"2022-03-03 01:50:00",6.632,89.3,4.478,76.36,9.36,99.9,4.4,64.73
"2022-03-03 02:00:00",6.65,89.5,5.312,71.66,9.32,99.9,4.403,64.77
"2022-03-03 02:10:00",6.615,90,5.446,70.36,9.34,99.9,4.322,65.4
"2022-03-03 02:20:00",6.589,90.6,5.834,68.13,9.4,99.9,4.298,66.28
"2022-03-03 02:30:00",6.623,90.3,5.909,68.02,9.35,99.9,4.248,66.88
"2022-03-03 02:40:00",6.607,90.9,6.22,65.18,9.3,99.9,4.094,67.45
"2022-03-03 02:50:00",6.614,90.9,6.257,67.58,9.3,99.9,3.967,68.29
"2022-03-03 03:00:00",6.645,90.8,6.127,68.48,9.29,99.9,3.787,68.79
"2022-03-03 03:10:00",6.657,90.8,5.958,69.28,9.39,99.9,3.674,69.18
"2022-03-03 03:20:00",6.664,91,6.264,67.13,9.38,99.9,3.741,68.93
"2022-03-03 03:30:00",6.783,90.8,5.855,69.89,9.37,99.9,3.709,68.34
"2022-03-03 03:40:00",6.768,90.9,6.23,67.02,9.42,99.9,3.914,67.73
"2022-03-03 03:50:00",6.866,90.7,6.745,67.36,9.46,99.9,4.087,66.99
"2022-03-03 04:00:00",6.873,90.8,6.606,68.41,9.41,99.9,4.508,66.44
"2022-03-03 04:10:00",6.922,90.7,6.023,70.46,9.42,99.9,4.437,66.1
"2022-03-03 04:20:00",6.884,90.9,5.456,72.45,9.36,99.9,4.366,66.79
"2022-03-03 04:30:00",6.89,91.1,6.752,65.37,9.34,99.9,4.435,66.48
"2022-03-03 04:40:00",6.949,91,6.111,70.1,9.28,99.9,4.29,67.99
"2022-03-03 04:50:00",6.909,91.2,6.097,68.59,9.26,99.9,4.376,68.92
"2022-03-03 05:00:00",6.887,91.5,6.268,67.26,9.26,99.9,4.29,69.63
"2022-03-03 05:10:00",6.847,91.9,5.877,69.76,9.36,99.9,4.286,69.35
"2022-03-03 05:20:00",6.858,92.1,5.538,71.58,9.45,99.9,4.075,69.83
"2022-03-03 05:30:00",7.159,92.3,5.711,70.04,9.49,99.9,4.302,69.13
"2022-03-03 05:40:00",7.337,92,5.736,70.87,9.55,99.9,4.172,70.28
"2022-03-03 05:50:00",7.358,91.6,5.698,71.22,9.54,99.9,4.21,69.01
"2022-03-03 06:00:00",6.98,91.4,5.416,73.66,9.55,99.9,4.275,68.3
"2022-03-03 06:10:00",7.13,92.1,4.916,76.26,9.52,99.9,4.46,68.28
"2022-03-03 06:20:00",7.138,91.8,5.077,74.87,9.53,99.9,4.398,68.42
"2022-03-03 06:30:00",7.162,92,5.418,73.34,9.48,99.9,4.328,67.53
"2022-03-03 06:40:00",7.323,91.7,5.357,73.8,9.48,99.9,4.566,67.64
"2022-03-03 06:50:00",7.393,91.3,5.424,74.04,9.52,99.9,4.308,68.5
"2022-03-03 07:00:00",7.291,91.6,5.867,71.68,9.6,99.9,4.376,69.81
"2022-03-03 07:10:00",7.251,91.8,6.078,72.13,9.79,99.9,4.463,69.44
"2022-03-03 07:20:00",7.258,91.5,6.382,71.82,9.83,99.9,5.02,67.42
"2022-03-03 07:30:00",7.29,91.3,6.682,71.68,9.83,99.9,5.372,67.58
"2022-03-03 07:40:00",7.403,90.6,7.214,73.03,9.82,99.9,5.792,67.09
"2022-03-03 07:50:00",7.426,90.5,8.12,69.54,9.81,99.9,6.304,66.05
"2022-03-03 08:00:00",7.506,90.2,9.32,63.68,9.79,99.9,6.657,64.6
"2022-03-03 08:10:00",7.606,90.2,10.19,60.32,9.81,99.9,7.731,62.07
"2022-03-03 08:20:00",7.673,89.4,10.82,57.54,9.87,99.9,8.83,60.67
"2022-03-03 08:30:00",7.669,89.3,11.14,55.11,9.89,99.9,9.58,56.83
"2022-03-03 08:40:00",7.967,87.7,11.43,53.31,10.06,99.9,10.21,50.51
"2022-03-03 08:50:00",8.2,85.3,11.67,54.92,10.07,100,11.02,47.83
"2022-03-03 09:00:00",8.35,84.8,11.88,55.62,10.11,100,11.67,44.92
"2022-03-03 09:10:00",8.43,84.6,12.37,50.36,10.3,100,12.55,40.05
"2022-03-03 09:20:00",8.6,86.7,12.84,48.26,10.43,100,13.11,37.43
"2022-03-03 09:30:00",8.84,83.9,12.98,50.47,10.51,100,13.5,37.39
